267, 904, 976
268, 976, 1042
269, 1042, 975
270, 975, 904
271, 516, 574
272, 574, 587
273, 587, 526
274, 526, 516
275, 1510, 1412
276, 1412, 1458
277, 1458, 1557
278, 1557, 1510
279, 88, 104
280, 104, 101
281, 101, 85
282, 85, 119
283, 119, 113
284, 1182, 1096
285, 1096, 1121
286, 1121, 1207
287, 1207, 1182
288, 449, 509
289, 509, 548
290, 548, 484
291, 484, 449
292, 102, 106
293, 91, 109
294, 109, 104
295, 847, 925
296, 925, 982
297, 982, 912
298, 912, 847
299, 1163, 1078
300, 1078, 1142
301, 1142, 1225
302, 1225, 1163
303, 452, 474
304, 474, 534
305, 534, 510
306, 823, 747
307, 747, 765
308, 765, 838
309, 838, 823
310, 94, 131
311, 131, 98
312, 3360, 3454
313, 3569, 3466
314, 3466, 3360
315, 3902, 3840
316, 3840, 3767
317, 3767, 3836
318, 3836, 3902
319, 1962, 1846
320, 1846, 1901
321, 1901, 2020
322, 2020, 1962
323, 96, 112
324, 112, 103
325, 2747, 2817
326, 2817, 2895
327, 2895, 2815
328, 2815, 2747
329, 1824, 1724
330, 1724, 1787
331, 1787, 1888
332, 1888, 1824
333, 532, 455
334, 455, 444
335, 1439, 1512
336, 1512, 1425
337, 1425, 1349
338, 1349, 1439
339, 95, 111
340, 111, 109
341, 2835, 2910
342, 2910, 2785
343, 2785, 2708
344, 2708, 2835
345, 1831, 1692
346, 1692, 1775
347, 1775, 1886
348, 1886, 1831
349, 105, 115
350, 115, 99
351, 939, 852
352, 852, 897
353, 986, 939
354, 465, 516
355, 526, 473
356, 473, 465
357, 803, 742
358, 742, 790
359, 790, 853
360, 853, 803
361, 3075, 3158
362, 3158, 3266
363, 3266, 3175
364, 3175, 3075
365, 1806, 1702
366, 1702, 1769
367, 1769, 1882
368, 1882, 1806
369, 1437, 1345
370, 1345, 1420
371, 1420, 1504
372, 1504, 1437
373, 92, 110
374, 110, 114
375, 114, 97
376, 115, 111
377, 2896, 2806
378, 2806, 2713
379, 2713, 2804
380, 2804, 2896
381, 3936, 4054
382, 4054, 3998
383, 3998, 3881
384, 3881, 3936
385, 1155, 1065
386, 1065, 1035
387, 1035, 1130
388, 454, 488
389, 488, 556
390, 556, 519
391, 519, 454
392, 108, 116
393, 116, 110
394, 2905, 2821
395, 2821, 2727
396, 2727, 2806
397, 2806, 2905
398, 3435, 3371
399, 3371, 3487
400, 3487, 3550
401, 3550, 3435
402, 101, 126
403, 126, 119
404, 944, 974
405, 974, 889
406, 889, 872
407, 872, 944
408, 3900, 3839
409, 3839, 3772
410, 3772, 3837
411, 3837, 3900
412, 1118, 1166
413, 1166, 1080
414, 1080, 1029
415, 1029, 1118
416, 472, 476
417, 476, 535
418, 535, 524
419, 524, 472
420, 114, 118
421, 118, 102
422, 2047, 1939
423, 1939, 1848
424, 1848, 1938
425, 1938, 2047
426, 106, 123
427, 123, 112
428, 1830, 1723
429, 1723, 1801
430, 1801, 1902
431, 1902, 1830
432, 448, 490
433, 490, 545
434, 545, 497
435, 497, 448
436, 3086, 3181
437, 3181, 3270
438, 3270, 3178
439, 3178, 3086
440, 1464, 1366
441, 1366, 1412
442, 1510, 1464
443, 104, 122
444, 122, 120
445, 120, 101
446, 1811, 1900
447, 1900, 1798
448, 1798, 1708
449, 1708, 1811
450, 118, 123
451, 940, 992
452, 992, 916
453, 916, 863
454, 863, 940
455, 471, 523
456, 523, 540
457, 540, 483
458, 483, 471
459, 1822, 1728
460, 1728, 1761
461, 1761, 1865
462, 1865, 1822
463, 1447, 1517
464, 1517, 1413
465, 1413, 1356
466, 1356, 1447
467, 128, 135
468, 135, 100
469, 109, 127
470, 127, 122
471, 1106, 1189
472, 1189, 1094
473, 1014, 1106
474, 466, 502
475, 502, 565
476, 565, 525
477, 525, 466
478, 120, 117
479, 117, 126
480, 103, 121
481, 121, 146
482, 146, 94
483, 925, 1003
484, 1003, 1058
485, 1058, 982
486, 1128, 1043
487, 1043, 1086
488, 1086, 1170
489, 485, 538
490, 538, 527
491, 527, 475
492, 112, 132
493, 132, 121
494, 3629, 3539
495, 3539, 3465
496, 3465, 3557
497, 3557, 3629
498, 3748, 3834
499, 3834, 3946
500, 3946, 3854
501, 3854, 3748
502, 2034, 1916
503, 1916, 1994
504, 1994, 2106
505, 2106, 2034
506, 111, 130
507, 130, 127
508, 2933, 2849
509, 2849, 2740
510, 2740, 2822
511, 2822, 2933
512, 482, 475
513, 527, 533
514, 533, 482
515, 1525, 4
516, 4, 3
517, 3, 1432
518, 1432, 1525
519, 98, 153
520, 153, 124
521, 124, 105
522, 2922, 2828
523, 2828, 2734
524, 2734, 2825
525, 2825, 2922
526, 1828, 1899
527, 1899, 1795
528, 1795, 1720
529, 1720, 1828
530, 116, 125
531, 125, 129
532, 129, 110
533, 1013, 931
534, 931, 981
535, 981, 1070
536, 1070, 1013
537, 476, 486
538, 486, 546
539, 546, 535
540, 3040, 3155
541, 3155, 3217
542, 3217, 3106
543, 3106, 3040
544, 1875, 1912
545, 1912, 1735
546, 1735, 1701
547, 1701, 1875
548, 1526, 1572
549, 1572, 1478
550, 1478, 1431
551, 1431, 1526
552, 124, 134
553, 134, 115
554, 129, 133
555, 133, 114
556, 2851, 2919
557, 2919, 2791
558, 2791, 2728
559, 2728, 2851
560, 4014, 3955
561, 3955, 4083
562, 4083, 4136
563, 4136, 4014
564, 1132, 1179
565, 1179, 1092
566, 1048, 1132
567, 425, 479
568, 479, 487
569, 436, 425
570, 135, 145
571, 145, 108
572, 2929, 2810
573, 2810, 2737
574, 2737, 2848
575, 2848, 2929
576, 3522, 3641
577, 3641, 3574
578, 3574, 3447
579, 3447, 3522
580, 134, 130
581, 1016, 1072
582, 1072, 990
583, 990, 938
584, 938, 1016
585, 3749, 3857
586, 3857, 3943
587, 3943, 3828
588, 3828, 3749
589, 1040, 1111
590, 1111, 1184
591, 1184, 1115
592, 1115, 1040
593, 407, 463
594, 463, 500
595, 500, 450
596, 450, 407
597, 133, 136
598, 136, 118
599, 2107, 2023
600, 2023, 1933
601, 1933, 2016
602, 2016, 2107
603, 123, 140
604, 140, 132
605, 463, 518
606, 518, 559
607, 559, 500
608, 3102, 3038
609, 3038, 3172
610, 3172, 3222
611, 3222, 3102
612, 1550, 1590
613, 1590, 1487
614, 1487, 1453
615, 1453, 1550
616, 120, 139
617, 139, 137
618, 137, 117
619, 1843, 1750
620, 1750, 1794
621, 1794, 1890
622, 1890, 1843
623, 113, 152
624, 152, 143
625, 143, 107
626, 1062, 987
627, 987, 956
628, 956, 1031
629, 423, 431
630, 431, 486
631, 476, 423
632, 1829, 1898
633, 1898, 1800
634, 1800, 1725
635, 1725, 1829
636, 1537, 1586
637, 1586, 1485
638, 1485, 1438
639, 1438, 1537
640, 136, 140
641, 145, 155
642, 155, 116
643, 1923, 1822
644, 1865, 1963
645, 1963, 1923
646, 1114, 1190
647, 1190, 1255
648, 1255, 1181
649, 1181, 1114
650, 505, 567
651, 567, 552
652, 552, 492
653, 122, 142
654, 142, 139
655, 127, 144
656, 144, 142
657, 1121, 1005
658, 1005, 1028
659, 1028, 1138
660, 1138, 1121
661, 1203, 1248
662, 1248, 1164
663, 1164, 1124
664, 1124, 1203
665, 470, 531
666, 531, 575
667, 575, 509
668, 509, 470
669, 143, 158
670, 158, 128
671, 3712, 3638
672, 3544, 3618
673, 3618, 3712
674, 2130, 2183
675, 2183, 2032
676, 2032, 2008
677, 2008, 2130
678, 132, 149
679, 149, 138
680, 138, 121
681, 506, 571
682, 571, 529
683, 529, 464
684, 1613, 1497
685, 1497, 1567
686, 1567, 1677
687, 1677, 1613
688, 146, 161
689, 161, 131
690, 119, 157
691, 157, 152
692, 1109, 1020
693, 1020, 1056
694, 1056, 1139
695, 1139, 1109
696, 540, 570
697, 570, 512
698, 2934, 3000
699, 3000, 2868
700, 2868, 2805
701, 2805, 2934
702, 3168, 3302
703, 3302, 3232
704, 3232, 3105
705, 3105, 3168
706, 1597, 1688
707, 1688, 1565
708, 1565, 1483
709, 1483, 1597
710, 130, 148
711, 148, 144
712, 124, 141
713, 141, 150
714, 150, 134
715, 4100, 4216
716, 4216, 4154
717, 4154, 4032
718, 4032, 4100
719, 1920, 1976
720, 1976, 1885
721, 1885, 1826
722, 1826, 1920
723, 1259, 1337
724, 1337, 1246
725, 1246, 1173
726, 1173, 1259
727, 510, 573
728, 573, 561
729, 561, 503
730, 131, 164
731, 164, 153
732, 3600, 3530
733, 3530, 3647
734, 3647, 3722
735, 3722, 3600
736, 129, 147
737, 147, 151
738, 151, 133
739, 1098, 1152
740, 1152, 1072
741, 1016, 1098
742, 1265, 1332
743, 1332, 1247
744, 1247, 1178
745, 1178, 1265
746, 511, 568
747, 568, 547
748, 547, 495
749, 495, 511
750, 3019, 2941
751, 2941, 2824
752, 2824, 2903
753, 2903, 3019
754, 150, 148
755, 2134, 2029
756, 2029, 2074
757, 2074, 2184
758, 2184, 2134
759, 155, 159
760, 159, 125
761, 474, 514
762, 514, 577
763, 577, 534
764, 3118, 3238
765, 3238, 3300
766, 3300, 3186
767, 3186, 3118
768, 3837, 3957
769, 3957, 4009
770, 4009, 3900
771, 1626, 1522
772, 1522, 1563
773, 1563, 1675
774, 1675, 1626
775, 126, 160
776, 160, 157
777, 125, 163
778, 163, 147
779, 1105, 1156
780, 1156, 1075
781, 1075, 1018
782, 1018, 1105
783, 498, 560
784, 560, 572
785, 1601, 1504
786, 1504, 1583
787, 1583, 1673
788, 1673, 1601
789, 151, 154
790, 154, 136
791, 140, 156
792, 156, 149
793, 1945, 1843
794, 1890, 1989
795, 1989, 1945
796, 1190, 1268
797, 1268, 1343
798, 1343, 1255
799, 513, 569
800, 569, 584
801, 584, 523
802, 523, 513
803, 117, 165
804, 165, 160
805, 908, 825
806, 825, 844
807, 844, 924
808, 924, 908
809, 1383, 1300
810, 1300, 1382
811, 1382, 1468
812, 1468, 1383
813, 154, 156
814, 961, 999
815, 999, 1079
816, 1079, 1076
817, 1276, 1188
818, 1188, 1258
819, 1258, 1345
820, 1345, 1276
821, 490, 536
822, 536, 591
823, 591, 545
824, 1990, 1895
825, 1895, 1796
826, 1796, 1876
827, 1876, 1990
828, 138, 169
829, 169, 146
830, 3493, 3597
831, 3597, 3670
832, 3670, 3571
833, 3571, 3493
834, 2150, 2047
835, 1938, 2049
836, 2049, 2150
837, 158, 162
838, 162, 135
839, 499, 551
840, 551, 569
841, 1569, 1474
842, 1474, 1506
843, 1506, 1609
844, 1609, 1569
845, 153, 171
846, 171, 141
847, 897, 803
848, 853, 942
849, 137, 177
850, 177, 165
851, 966, 1033
852, 1033, 1103
853, 1103, 1034
854, 1034, 966
855, 491, 529
856, 529, 597
857, 597, 554
858, 554, 491
859, 2834, 2938
860, 2938, 3008
861, 3008, 2898
862, 2898, 2834
863, 3380, 3233
864, 3233, 3176
865, 3176, 3313
866, 3313, 3380
867, 1562, 1467
868, 1467, 1505
869, 1505, 1610
870, 1610, 1562
871, 162, 168
872, 168, 145
873, 3891, 3831
874, 3831, 3955
875, 4014, 3891
876, 1412, 1309
877, 1309, 1351
878, 1351, 1458
879, 159, 166
880, 166, 163
881, 4047, 4162
882, 4162, 4107
883, 4107, 3990
884, 3990, 4047
885, 152, 170
886, 170, 167
887, 167, 143
888, 888, 940
889, 863, 812
890, 812, 888
891, 3545, 3674
892, 3674, 3603
893, 3603, 3481
894, 3481, 3545
895, 1414, 1476
896, 1476, 1377
897, 1377, 1311
898, 1311, 1414
899, 161, 172
900, 172, 164
901, 1057, 971
902, 971, 1013
903, 1013, 1104
904, 1104, 1057
905, 1921, 1982
906, 1982, 1864
907, 1864, 1808
908, 1808, 1921
909, 168, 173
910, 173, 155
911, 2080, 1989
912, 1989, 2024
913, 2024, 2122
914, 2122, 2080
915, 167, 174
916, 174, 158
917, 3496, 3415
918, 3415, 3331
919, 3331, 3419
920, 3419, 3496
921, 488, 525
922, 525, 596
923, 596, 556
924, 3378, 3278
925, 3278, 3207
926, 3207, 3310
927, 3310, 3378
928, 3914, 4036
929, 4036, 3971
930, 3971, 3846
931, 3846, 3914
932, 1556, 1638
933, 1638, 1541
934, 1541, 1461
935, 1461, 1556
936, 149, 176
937, 176, 178
938, 178, 138
939, 911, 838
940, 838, 858
941, 858, 928
942, 928, 911
943, 139, 186
944, 186, 188
945, 188, 137
946, 1042, 1108
947, 1108, 1037
948, 1037, 975
949, 3315, 3388
950, 3388, 3506
951, 3506, 3424
952, 3424, 3315
953, 1555, 1454
954, 1454, 1534
955, 1534, 1634
956, 1634, 1555
957, 142, 183
958, 183, 186
959, 1398, 1471
960, 1471, 1386
961, 1386, 1316
962, 1316, 1398
963, 144, 182
964, 182, 183
965, 1232, 1285
966, 1285, 1192
967, 1192, 1146
968, 1146, 1232
969, 584, 600
970, 600, 540
971, 157, 175
972, 175, 170
973, 141, 181
974, 181, 179
975, 179, 150
976, 993, 895
977, 895, 951
978, 951, 1051
979, 1051, 993
980, 1227, 1282
981, 1282, 1203
982, 1203, 1152
983, 1152, 1227
984, 517, 579
985, 579, 590
986, 590, 528
987, 528, 517
988, 148, 180
989, 180, 182
990, 3508, 3626
991, 3626, 3559
992, 3559, 3436
993, 3436, 3508
994, 2053, 1888
995, 1888, 1944
996, 1944, 2112
997, 2112, 2053
998, 179, 180
999, 545, 603
1000, 603, 558
1001, 558, 497
1002, 1517, 1575
1003, 1575, 1475
1004, 1475, 1413
1005, 169, 189
1006, 189, 161
1007, 173, 184
1008, 184, 159
1009, 982, 1053
1010, 1053, 978
1011, 978, 912
1012, 538, 595
1013, 595, 583
1014, 583, 527
1015, 3138, 3237
1016, 3237, 3328
1017, 3328, 3234
1018, 3234, 3138
1019, 1574, 1493
1020, 1493, 1404
1021, 1404, 1488
1022, 1488, 1574
1023, 164, 190
1024, 190, 171
1025, 160, 185
1026, 185, 175
1027, 3925, 4026
1028, 4026, 4141
1029, 4141, 4045
1030, 4045, 3925
1031, 1180, 1230
1032, 1230, 1141
1033, 1141, 1088
1034, 1088, 1180
1035, 533, 586
1036, 586, 606
1037, 606, 551
1038, 551, 533
1039, 156, 201
1040, 201, 176
1041, 3633, 3570
1042, 3570, 3421
1043, 3421, 3492
1044, 3492, 3633
1045, 174, 187
1046, 187, 162
1047, 1005, 937
1048, 937, 957
1049, 957, 1028
1050, 1179, 1228
1051, 1228, 1143
1052, 1143, 1092
1053, 502, 564
1054, 564, 628
1055, 628, 565
1056, 147, 198
1057, 198, 199
1058, 199, 151
1059, 2032, 2093
1060, 2093, 1987
1061, 1987, 1919
1062, 1919, 2032
1063, 178, 197
1064, 197, 169
1065, 535, 593
1066, 593, 582
1067, 582, 524
1068, 3140, 3209
1069, 3209, 3341
1070, 3341, 3271
1071, 3271, 3140
1072, 1509, 1580
1073, 1580, 1490
1074, 1490, 1423
1075, 1423, 1509
1076, 165, 191
1077, 191, 185
1078, 184, 193
1079, 193, 166
1080, 1004, 1059
1081, 1059, 968
1082, 968, 920
1083, 920, 1004
1084, 515, 558
1085, 558, 618
1086, 618, 576
1087, 576, 515
1088, 1593, 1500
1089, 1500, 1
1090, 1, 3
1091, 3, 1593
1092, 199, 200
1093, 200, 154
1094, 171, 202
1095, 202, 181
1096, 1246, 1161
1097, 1161, 1085
1098, 1085, 1173
1099, 537, 552
1100, 552, 613
1101, 613, 598
1102, 598, 537
1103, 200, 201
1104, 163, 195
1105, 195, 198
1106, 1091, 1123
1107, 1123, 1012
1108, 1012, 995
1109, 995, 1091
1110, 1138, 1224
1111, 1224, 1207
1112, 556, 625
1113, 625, 581
1114, 581, 519
1115, 187, 194
1116, 194, 168
1117, 3714, 3635
1118, 3635, 3513
1119, 3513, 3579
1120, 3579, 3714
1121, 2171, 2063
1122, 2063, 1981
1123, 1981, 2090
1124, 2090, 2171
1125, 188, 212
1126, 212, 177
1127, 506, 562
1128, 562, 627
1129, 627, 571
1130, 1505, 1551
1131, 1551, 1649
1132, 1649, 1610
1133, 170, 196
1134, 196, 192
1135, 192, 167
1136, 189, 205
1137, 205, 172
1138, 1096, 1100
1139, 1100, 1017
1140, 1017, 1009
1141, 1009, 1096
1142, 539, 599
1143, 599, 612
1144, 612, 549
1145, 549, 539
1146, 3286, 3209
1147, 3209, 3084
1148, 3084, 3161
1149, 3161, 3286
1150, 1506, 1529
1151, 1529, 1643
1152, 1643, 1609
1153, 172, 206
1154, 206, 190
1155, 192, 203
1156, 203, 174
1157, 4003, 4095
1158, 4095, 4209
1159, 4209, 4121
1160, 4121, 4003
1161, 1900, 1984
1162, 1984, 1873
1163, 1873, 1798
1164, 1191, 1104
1165, 1104, 1153
1166, 1153, 1251
1167, 1251, 1191
1168, 532, 578
1169, 578, 518
1170, 518, 455
1171, 166, 218
1172, 218, 195
1173, 3679, 3654
1174, 3654, 3519
1175, 3519, 3578
1176, 3578, 3679
1177, 177, 208
1178, 208, 191
1179, 1089, 1101
1180, 1031, 1015
1181, 1015, 1089
1182, 1108, 1178
1183, 1247, 1176
1184, 1176, 1108
1185, 499, 482
1186, 2818, 2926
1187, 2926, 3003
1188, 3003, 2888
1189, 2888, 2818
1190, 194, 204
1191, 204, 173
1192, 2117, 2001
1193, 2001, 2048
1194, 2048, 2168
1195, 2168, 2117
1196, 175, 207
1197, 207, 196
1198, 538, 550
1199, 550, 611
1200, 611, 595
1201, 3301, 3216
1202, 3216, 3088
1203, 3088, 3169
1204, 3169, 3301
1205, 1592, 1663
1206, 1663, 1571
1207, 1571, 1499
1208, 1499, 1592
1209, 197, 216
1210, 216, 189
1211, 204, 210
1212, 210, 184
1213, 1015, 1045
1214, 1045, 1116
1215, 1116, 1089
1216, 477, 542
1217, 542, 553
1218, 553, 489
1219, 489, 477
1220, 1662, 1583
1221, 1583, 1493
1222, 1574, 1662
1223, 203, 209
1224, 209, 187
1225, 190, 217
1226, 217, 202
1227, 185, 211
1228, 211, 207
1229, 789, 863
1230, 916, 837
1231, 837, 789
1232, 346, 412
1233, 412, 421
1234, 421, 353
1235, 353, 346
1236, 1393, 1304
1237, 1304, 1333
1238, 1333, 1426
1239, 1426, 1393
1240, 179, 213
1241, 213, 214
1242, 214, 180
1243, 1885, 1959
1244, 1959, 1861
1245, 1861, 1785
1246, 1785, 1885
1247, 214, 219
1248, 219, 182
1249, 1294, 1346
1250, 1346, 1242
1251, 1242, 1216
1252, 1216, 1294
1253, 287, 329
1254, 329, 366
1255, 366, 324
1256, 324, 287
1257, 219, 221
1258, 221, 183
1259, 191, 220
1260, 220, 211
1261, 876, 899
1262, 899, 824
1263, 824, 805
1264, 805, 876
1265, 2111, 1957
1266, 1957, 2013
1267, 2013, 2163
1268, 2163, 2111
1269, 1263, 1184
1270, 1184, 1252
1271, 1252, 1340
1272, 1340, 1263
1273, 355, 381
1274, 381, 420
1275, 420, 387
1276, 387, 355
1277, 205, 223
1278, 223, 206
1279, 181, 230
1280, 230, 213
1281, 3867, 4019
1282, 4019, 3928
1283, 3928, 3796
1284, 3796, 3867
1285, 358, 359
1286, 359, 409
1287, 409, 400
1288, 400, 358
1289, 3088, 2993
1290, 2993, 3077
1291, 3077, 3169
1292, 3383, 3307
1293, 3307, 3202
1294, 3202, 3280
1295, 3280, 3383
1296, 1369, 1446
1297, 1446, 1354
1298, 1354, 1284
1299, 1284, 1369
1300, 221, 225
1301, 225, 186
1302, 176, 224
1303, 224, 231
1304, 231, 178
1305, 878, 914
1306, 914, 832
1307, 832, 801
1308, 801, 878
1309, 289, 315
1310, 315, 367
1311, 367, 329
1312, 329, 289
1313, 3213, 3325
1314, 3325, 3405
1315, 3405, 3297
1316, 3297, 3213
1317, 1381, 1296
1318, 1296, 1360
1319, 1360, 1454
1320, 1454, 1381
1321, 209, 222
1322, 222, 194
1323, 1894, 1979
1324, 1979, 1863
1325, 1863, 1792
1326, 1792, 1894
1327, 193, 253
1328, 253, 218
1329, 1314, 1197
1330, 1197, 1240
1331, 1240, 1359
1332, 1359, 1314
1333, 307, 314
1334, 314, 354
1335, 354, 350
1336, 350, 307
1337, 225, 227
1338, 227, 188
1339, 3300, 3426
1340, 3426, 20
1341, 20, 19
1342, 19, 3300
1343, 210, 246
1344, 246, 193
1345, 887, 823
1346, 911, 887
1347, 1289, 1204
1348, 1204, 1231
1349, 1231, 1355
1350, 1355, 1289
1351, 298, 347
1352, 347, 360
1353, 360, 302
1354, 302, 298
1355, 196, 226
1356, 226, 215
1357, 215, 192
1358, 3303, 3365
1359, 3365, 3481
1360, 3481, 3429
1361, 3429, 3303
1362, 201, 233
1363, 233, 224
1364, 285, 319
1365, 319, 364
1366, 364, 327
1367, 327, 285
1368, 1399, 1313
1369, 1313, 1341
1370, 1341, 1427
1371, 1427, 1399
1372, 215, 228
1373, 228, 203
1374, 202, 229
1375, 229, 230
1376, 946, 869
1377, 869, 919
1378, 919, 997
1379, 997, 946
1380, 303, 346
1381, 353, 309
1382, 309, 303
1383, 1449, 1530
1384, 1530, 1439
1385, 1439, 1364
1386, 1364, 1449
1387, 216, 240
1388, 240, 205
1389, 1938, 1855
1390, 1855, 1955
1391, 1955, 2049
1392, 231, 241
1393, 241, 197
1394, 1233, 1148
1395, 1148, 1220
1396, 1220, 1303
1397, 1303, 1233
1398, 311, 372
1399, 372, 374
1400, 374, 321
1401, 321, 311
1402, 206, 239
1403, 239, 217
1404, 212, 248
1405, 248, 208
1406, 864, 915
1407, 915, 1002
1408, 1002, 953
1409, 953, 864
1410, 1304, 1218
1411, 1218, 1243
1412, 1243, 1333
1413, 300, 323
1414, 323, 359
1415, 358, 300
1416, 222, 232
1417, 232, 204
1418, 208, 243
1419, 243, 220
1420, 3963, 3900
1421, 4009, 4072
1422, 4072, 3963
1423, 304, 307
1424, 350, 343
1425, 343, 304
1426, 3412, 3314
1427, 3314, 3205
1428, 3205, 3307
1429, 3307, 3412
1430, 1469, 1370
1431, 1370, 1416
1432, 1416, 1522
1433, 1522, 1469
1434, 207, 234
1435, 234, 226
1436, 195, 238
1437, 238, 237
1438, 237, 198
1439, 961, 887
1440, 911, 999
1441, 313, 357
1442, 357, 373
1443, 373, 325
1444, 325, 313
1445, 3171, 3290
1446, 3290, 3361
1447, 3361, 3231
1448, 3231, 3171
1449, 1463, 1375
1450, 1375, 1445
1451, 1445, 1539
1452, 1539, 1463
1453, 200, 235
1454, 235, 233
1455, 1865, 1948
1456, 1948, 2054
1457, 2054, 1963
1458, 237, 236
1459, 236, 199
1460, 1272, 1150
1461, 1150, 1197
1462, 1314, 1272
1463, 373, 378
1464, 378, 338
1465, 338, 325
1466, 236, 235
1467, 3594, 3508
1468, 3508, 3358
1469, 3358, 3449
1470, 3449, 3594
1471, 227, 252
1472, 252, 212
1473, 967, 995
1474, 995, 926
1475, 926, 902
1476, 902, 967
1477, 1142, 1212
1478, 1212, 1297
1479, 1297, 1225
1480, 308, 334
1481, 334, 401
1482, 401, 344
1483, 344, 308
1484, 228, 242
1485, 242, 209
1486, 3477, 3383
1487, 3383, 3453
1488, 3453, 3544
1489, 232, 245
1490, 245, 210
1491, 305, 322
